0.148133 0.296423 0.445028 0.594105 0.743811 0.894305 1.045748 1.198303 1.352134 1.507408 1.664295 1.822967 1.983602 2.146379 2.311483 2.479104 2.649436 2.822679 2.999040 3.178732 3.361974 3.548995 3.740032 3.935328 4.135140 4.339732 4.549381 4.764375 4.985016 5.211618 5.444512 5.684044 5.930574 6.184487 6.446182 6.716082 6.994629 7.282295 7.579575 7.886992 8.205104 8.534495 8.875793 9.229663 9.596809 9.977989 10.374007 10.785727 11.214074 11.660044 12.124706 12.609223 13.114847 13.642944 14.195001 14.772648 15.377677 16.012066 16.678009 17.377956 18.114662 18.891237 19.711227 20.578701 21.498381 22.475790 23.517471 24.631273 25.826725 27.115555 28.512396 30.035645 31.708372 33.558475 35.615318 37.893684 40.339134 42.681740 44.243328 45.251621 45.926666 46.401844 46.752472 47.021648 47.235008 47.408516 47.552567 47.674194 47.778336 47.868538 47.947441 48.017044 48.078880 48.134155 48.183838 48.228699 48.269371 48.306377 48.340157 48.371071 48.399429 48.425495 48.449490 48.471607 48.492020 48.510872 48.528294 48.544395 48.559273 48.573013 48.585693 48.597389 48.608147 48.618034 48.627087 48.635353 48.642868 48.649670 48.655785 48.661232 48.666046 48.670235 48.673824 48.676819 48.679245 48.681095 48.682384 48.683117 48.683292 48.682911 48.681980 48.680481 48.678421 48.675781 48.672554 48.668736 48.664295 48.659218 48.653488 48.647079 48.639961 48.632095 48.623455 48.613995 48.603668 48.592415 48.580185 48.566906 48.552505 48.536892 48.519974 48.501637 48.481758 48.460182 48.436749 48.411263 48.383499 48.353199 48.320053 48.283703 48.243713 48.199566 48.150627 48.096127 48.035110 47.966373 47.888390 47.799171 47.696110 47.575661 47.432922 47.260902 47.049271 46.782154 46.434067 45.962166 45.291584 44.289715 42.737808 40.409485 37.979019 35.714760 33.670757 31.832272 30.170074 28.656387 27.268238 25.987310 24.799038 23.691738 22.655918 21.683773 20.768780 19.905443 19.089064 18.315592 17.581503 16.883705 16.219463 15.586348 14.982181 14.405000 13.853034 13.324672 12.818443 12.333000 11.867108 11.419624 10.989494 10.575741 10.177453 9.793785 9.423947 9.067200 8.722849 8.390244 8.068774 7.757864 7.456967 7.165573 6.883195 6.609372 6.343670 6.085673 5.834988 5.591240 5.354072 5.123143 4.898127 4.678714 4.464606 4.255516 4.051172 3.851309 3.655675 3.464027 3.276129 3.091754 2.910684 2.732707 2.557617 2.385215 2.215307 2.047704 1.882224 1.718687 1.556917 1.396743 1.237996 1.080511 0.924126 0.768678 0.614009 0.459963 0.306382 0.153113 
0.144297 0.288750 0.433512 0.578739 0.724586 0.871209 1.018768 1.167422 1.317334 1.468668 1.621592 1.776277 1.932896 2.091629 2.252657 2.416168 2.582355 2.751416 2.923555 3.098983 3.277919 3.460588 3.647226 3.838077 4.033392 4.233438 4.438487 4.648829 4.864763 5.086605 5.314682 5.549340 5.790943 6.039872 6.296527 6.561332 6.834733 7.117200 7.409232 7.711354 8.024125 8.348139 8.684023 9.032448 9.394128 9.769824 10.160353 10.566586 10.989462 11.429991 11.889258 12.368445 12.868827 13.391798 13.938876 14.511730 15.112195 15.742306 16.404325 17.100788 17.834557 18.608871 19.427452 20.294601 21.215347 22.195637 23.242611 24.364986 25.573605 26.882252 28.308950 29.878002 31.623404 33.594624 35.865730 38.544708 41.747009 45.295464 46.753139 47.473782 47.890381 48.161095 48.352165 48.495106 48.606621 48.696373 48.770363 48.832523 48.885551 48.931351 48.971329 49.006531 49.037766 49.065651 49.090691 49.113281 49.133751 49.152367 49.169350 49.184887 49.199135 49.212223 49.224270 49.235371 49.245613 49.255074 49.263813 49.271889 49.279350 49.286240 49.292595 49.298458 49.303852 49.308807 49.313343 49.317490 49.321255 49.324661 49.327724 49.330452 49.332863 49.334965 49.336765 49.338264 49.339478 49.340405 49.341053 49.341419 49.341507 49.341316 49.340847 49.340096 49.339066 49.337742 49.336128 49.334213 49.331985 49.329445 49.326572 49.323360 49.319794 49.315853 49.311523 49.306778 49.301601 49.295959 49.289829 49.283173 49.275948 49.268116 49.259628 49.250431 49.240456 49.229622 49.217857 49.205055 49.191109 49.175880 49.159218 49.140930 49.120804 49.098568 49.073898 49.046402 49.015583 48.980816 48.941299 48.895996 48.843517 48.781952 48.708633 48.619644 48.509022 48.367161 48.177456 47.908577 47.494675 46.778511 45.329628 41.802132 38.619019 35.956352 33.699268 31.740330 30.005848 28.446611 27.028772 25.728146 24.526791 23.410984 22.369928 21.394947 20.478931 19.615959 18.801025 18.029852 17.298744 16.604469 15.944196 15.315402 14.715847 14.143511 13.596579 13.073399 12.572472 12.092421 11.631988 11.190012 10.765423 10.357227 9.964504 9.586395 9.222103 8.870879 8.532023 8.204882 7.888836 7.583306 7.287746 7.001639 6.724499 6.455862 6.195292 5.942372 5.696711 5.457932 5.225677 4.999607 4.779397 4.564737 4.355329 4.150888 3.951143 3.755831 3.564701 3.377512 3.194027 3.014025 2.837288 2.663604 2.492772 2.324592 2.158875 1.995432 1.834083 1.674651 1.516962 1.360847 1.206139 1.052675 0.900295 0.748839 0.598152 0.448078 0.298463 0.149154 
0.140311 0.280774 0.421542 0.562767 0.704601 0.847199 0.990716 1.135310 1.281141 1.428371 1.577164 1.727689 1.880118 2.034626 2.191394 2.350606 2.512452 2.677128 2.844837 3.015786 3.190192 3.368278 3.550277 3.736431 3.926990 4.122217 4.322385 4.527778 4.738696 4.955451 5.178371 5.407800 5.644099 5.887648 6.138847 6.398119 6.665909 6.942688 7.228951 7.525229 7.832077 8.150090 8.479899 8.822176 9.177635 9.547043 9.931217 10.331035 10.747440 11.181447 11.634151 12.106737 12.600495 13.116825 13.657264 14.223492 14.817365 15.440939 16.096504 16.786627 17.514206 18.282541 19.095413 19.957207 20.873062 21.849083 22.892630 24.012730 25.220713 26.531149 27.963387 29.544216 31.312811 33.331062 35.708401 38.672531 42.808796 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 50.000000 42.850277 38.738419 35.792171 33.429413 31.423683 29.666122 28.095158 26.671803 25.369400 24.168686 23.055153 22.017527 21.046816 20.135695 19.278086 18.468874 17.703699 16.978794 16.290888 15.637099 15.014877 14.421953 13.856286 13.316042 12.799553 12.305305 11.831915 11.378110 10.942723 10.524673 10.122967 9.736673 9.364933 9.006942 8.661949 8.329256 8.008201 7.698168 7.398575 7.108876 6.828553 6.557119 6.294113 6.039097 5.791657 5.551401 5.317953 5.090959 4.870080 4.654992 4.445387 4.240969 4.041456 3.846576 3.656072 3.469693 3.287199 3.108359 2.932952 2.760761 2.591579 2.425205 2.261445 2.100108 1.941011 1.783975 1.628825 1.475391 1.323505 1.173004 1.023726 0.875515 0.728212 0.581666 0.435722 0.290230 0.145039 
0.136176 0.272503 0.409127 0.546200 0.683870 0.822289 0.961610 1.101987 1.243578 1.386541 1.531038 1.677235 1.825300 1.975407 2.127732 2.282457 2.439769 2.599862 2.762933 2.929190 3.098845 3.272119 3.449241 3.630450 3.815994 4.006133 4.201137 4.401287 4.606880 4.818226 5.035650 5.259493 5.490113 5.727888 5.973217 6.226517 6.488232 6.758832 7.038809 7.328689 7.629029 7.940420 8.263491 8.598911 8.947394 9.309704 9.686655 10.079123 10.488050 10.914449 11.359410 11.824117 12.309855 12.818020 13.350140 13.907892 14.493120 15.107870 15.754416 16.435301 17.153399 17.911968 18.714745 19.566038 20.470894 21.435282 22.466356 23.572849 24.765617 26.058472 27.469444 29.022861 30.752739 32.708561 34.964409 37.628296 40.815678 44.349411 45.792583 46.498955 46.901531 47.158478 47.336048 47.465771 47.564358 47.641487 47.703159 47.753323 47.794674 47.829132 47.858097 47.882626 47.903519 47.921417 47.936802 47.950085 47.961586 47.971573 47.980263 47.987839 47.994461 48.000252 48.005322 48.009766 48.013672 48.017097 48.020115 48.022762 48.025093 48.027145 48.028946 48.030533 48.031929 48.033150 48.034222 48.035164 48.035984 48.036697 48.037315 48.037849 48.038307 48.038696 48.039021 48.039284 48.039490 48.039646 48.039749 48.039803 48.039810 48.039768 48.039680 48.039539 48.039345 48.039101 48.038795 48.038422 48.037987 48.037468 48.036865 48.036171 48.035374 48.034454 48.033401 48.032207 48.030838 48.029282 48.027512 48.025497 48.023201 48.020592 48.017616 48.014236 48.010384 48.005989 48.000977 47.995251 47.988708 47.981213 47.972610 47.962723 47.951328 47.938168 47.922916 47.905182 47.884460 47.860138 47.831406 47.797222 47.756187 47.706402 47.645176 47.568596 47.470695 47.341843 47.165436 46.910130 46.510063 45.807980 44.373409 40.860435 37.692055 35.044308 32.802319 30.858631 29.139544 27.595818 26.193596 24.908669 23.723083 22.623093 21.597883 20.638762 19.738605 18.891472 18.092342 17.336926 16.621506 15.942845 15.298093 14.684719 14.100468 13.543313 13.011427 12.503151 12.016976 11.551521 11.105520 10.677807 10.267306 9.873022 9.494029 9.129468 8.778538 8.440489 8.114622 7.800282 7.496850 7.203751 6.920436 6.646392 6.381134 6.124203 5.875163 5.633604 5.399133 5.171380 4.949991 4.734632 4.524981 4.320731 4.121591 3.927281 3.737533 3.552090 3.370707 3.193144 3.019176 2.848582 2.681150 2.516675 2.354960 2.195811 2.039044 1.884476 1.731932 1.581240 1.432231 1.284742 1.138613 0.993684 0.849801 0.706811 0.564562 0.422904 0.281689 0.140770 
0.131897 0.263940 0.396275 0.529048 0.662406 0.796497 0.931470 1.067476 1.204670 1.343207 1.483245 1.624948 1.768479 1.914009 2.061712 2.211765 2.364354 2.519666 2.677898 2.839252 3.003937 3.172172 3.344181 3.520200 3.700474 3.885258 4.074819 4.269434 4.469398 4.675014 4.886605 5.104508 5.329078 5.560687 5.799731 6.046623 6.301803 6.565734 6.838907 7.121842 7.415091 7.719239 8.034910 8.362768 8.703520 9.057922 9.426785 9.810972 10.211416 10.629121 11.065164 11.520715 11.997042 12.495520 13.017653 13.565086 14.139631 14.743284 15.378263 16.047043 16.752399 17.497471 18.285830 19.121578 20.009464 20.955053 21.964916 23.046932 24.210669 25.467892 26.833267 28.325232 29.966888 31.786180 33.812496 36.060658 38.476265 40.789417 42.321987 43.301727 43.948700 44.396324 44.719948 44.962677 45.150169 45.298416 45.417824 45.515450 45.596233 45.663742 45.720619 45.768867 45.810028 45.845314 45.875694 45.901932 45.924671 45.944424 45.961617 45.976620 45.989731 46.001202 46.011246 46.020061 46.027802 46.034595 46.040569 46.045826 46.050449 46.054512 46.058090 46.061237 46.064003 46.066429 46.068558 46.070419 46.072052 46.073471 46.074699 46.075760 46.076668 46.077435 46.078075 46.078598 46.079010 46.079315 46.079521 46.079628 46.079643 46.079563 46.079384 46.079109 46.078728 46.078236 46.077629 46.076897 46.076027 46.075001 46.073807 46.072433 46.070839 46.069019 46.066936 46.064560 46.061848 46.058762 46.055248 46.051247 46.046692 46.041515 46.035625 46.028915 46.021275 46.012573 46.002640 45.991302 45.978340 45.963501 45.946480 45.926926 45.904400 45.878403 45.848297 45.813320 45.772507 45.724659 45.668243 45.601269 45.521111 45.424217 45.305676 45.158485 44.972298 44.731213 44.409729 43.964981 43.322079 42.348389 40.825119 38.525871 36.124889 33.890491 31.876701 30.068745 28.437349 26.954704 25.597805 24.348297 23.191580 22.115931 21.111824 20.171417 19.288158 18.456516 17.671761 16.929813 16.227119 15.560558 14.927373 14.325108 13.751559 13.204748 12.682883 12.184337 11.707622 11.251376 10.814352 10.395399 9.993450 9.607521 9.236697 8.880125 8.537012 8.206615 7.888241 7.581239 7.284998 6.998944 6.722537 6.455266 6.196650 5.946236 5.703591 5.468309 5.240002 5.018303 4.802863 4.593349 4.389446 4.190850 3.997273 3.808439 3.624084 3.443954 3.267807 3.095410 2.926538 2.760973 2.598509 2.438944 2.282083 2.127737 1.975724 1.825866 1.677989 1.531926 1.387512 1.244586 1.102990 0.962570 0.823173 0.684649 0.546852 0.409633 0.272847 0.136351 
0.127475 0.255092 0.382995 0.511325 0.640225 0.769840 0.900317 1.031801 1.164445 1.298399 1.433820 1.570865 1.709695 1.850478 1.993382 2.138583 2.286260 2.436598 2.589791 2.746035 2.905536 3.068509 3.235173 3.405761 3.580512 3.759677 3.943520 4.132313 4.326344 4.525914 4.731339 4.942953 5.161104 5.386160 5.618509 5.858561 6.106748 6.363527 6.629383 6.904828 7.190407 7.486696 7.794312 8.113908 8.446180 8.791876 9.151789 9.526772 9.917741 10.325678 10.751642 11.196777 11.662321 12.149614 12.660120 13.195432 13.757297 14.347639 14.968580 15.622475 16.311951 17.039949 17.809790 18.625237 19.490593 20.410793 21.391558 22.439526 23.562449 24.769363 26.070686 27.478077 29.003561 30.656906 32.438850 34.325653 36.239361 38.010044 39.404259 40.437283 41.195232 41.758190 42.184742 42.514809 42.775215 42.984169 43.154263 43.294403 43.411049 43.508961 43.591743 43.662167 43.722382 43.774105 43.818695 43.857262 43.890717 43.919800 43.945141 43.967262 43.986603 44.003536 44.018379 44.031403 44.042835 44.052879 44.061714 44.069489 44.076324 44.082336 44.087627 44.092281 44.096378 44.099976 44.103123 44.105881 44.108292 44.110397 44.112217 44.113785 44.115128 44.116264 44.117214 44.117985 44.118595 44.119049 44.119354 44.119514 44.119537 44.119419 44.119156 44.118744 44.118179 44.117455 44.116558 44.115471 44.114182 44.112663 44.110897 44.108856 44.106506 44.103809 44.100727 44.097210 44.093197 44.088627 44.083424 44.077507 44.070778 44.063118 44.054409 44.044491 44.033199 44.020340 44.005676 43.988937 43.969810 43.947922 43.922840 43.894043 43.860909 43.822701 43.778511 43.727249 43.667549 43.597713 43.515602 43.418461 43.302715 43.163628 42.994781 42.787323 42.528736 42.200924 41.777214 41.217922 40.464809 39.438271 38.052692 36.292892 34.390976 32.515865 30.745037 29.102055 27.586147 26.187572 24.894341 23.694845 22.578701 21.536907 20.561745 19.646595 18.785767 17.974342 17.208038 16.483114 15.796266 15.144566 14.525407 13.936451 13.375591 12.840922 12.330713 11.843387 11.377499 10.931721 10.504833 10.095710 9.703307 9.326657 8.964861 8.617081 8.282536 7.960493 7.650271 7.351227 7.062758 6.784299 6.515316 6.255307 6.003797 5.760336 5.524501 5.295890 5.074121 4.858832 4.649679 4.446335 4.248487 4.055839 3.868106 3.685017 3.506313 3.331744 3.161072 2.994068 2.830511 2.670190 2.512900 2.358443 2.206629 2.057273 1.910196 1.765224 1.622187 1.480922 1.341267 1.203064 1.066161 0.930405 0.795649 0.661745 0.528549 0.395917 0.263709 0.131784 
0.122914 0.245967 0.369297 0.493043 0.617344 0.742341 0.868175 0.994991 1.122934 1.252154 1.382800 1.515028 1.648994 1.784862 1.922795 2.062965 2.205548 2.350723 2.498680 2.649612 2.803718 2.961209 3.122301 3.287219 3.456200 3.629488 3.807341 3.990027 4.177829 4.371041 4.569974 4.774953 4.986322 5.204442 5.429693 5.662477 5.903220 6.152370 6.410402 6.677821 6.955159 7.242983 7.541896 7.852540 8.175596 8.511795 8.861916 9.226788 9.607304 10.004421 10.419170 10.852659 11.306083 11.780737 12.278023 12.799469 13.346737 13.921648 14.526197 15.162582 15.833231 16.540836 17.288389 18.079235 18.917110 19.806206 20.751217 21.757374 22.830437 23.976608 25.202217 26.512985 27.912510 29.399157 30.960436 32.563831 34.145538 35.607185 36.847744 37.847927 38.636768 39.256470 39.746021 40.136589 40.451706 40.708767 40.920624 41.096832 41.244560 41.369278 41.475204 41.565643 41.643208 41.709991 41.767681 41.817665 41.861084 41.898880 41.931843 41.960644 41.985847 42.007923 42.027287 42.044281 42.059212 42.072334 42.083881 42.094032 42.102970 42.110840 42.117760 42.123848 42.129204 42.133911 42.138031 42.141640 42.144798 42.147545 42.149933 42.151989 42.153748 42.155235 42.156475 42.157486 42.158283 42.158882 42.159279 42.159496 42.159523 42.159363 42.159023 42.158485 42.157749 42.156799 42.155621 42.154198 42.152508 42.150524 42.148216 42.145542 42.142464 42.138931 42.134899 42.130299 42.125046 42.119064 42.112259 42.104523 42.095726 42.085720 42.074341 42.061390 42.046646 42.029865 42.010731 41.988907 41.963982 41.935486 41.902863 41.865440 41.822437 41.772919 41.715752 41.649563 41.572670 41.482986 41.377922 41.254192 41.107609 40.932732 40.722435 40.467224 40.154327 39.766449 39.280197 38.664589 37.880859 36.887070 35.654350 34.201874 32.630077 31.036755 29.485313 28.008051 26.617363 25.314831 24.096867 22.957750 21.891171 20.890949 19.951342 19.067133 18.233648 17.446716 16.702612 15.998012 15.329934 14.695706 14.092915 13.519379 12.973118 12.452326 11.955359 11.480701 11.026972 10.592890 10.177273 9.779032 9.397150 9.030686 8.678764 8.340567 8.015327 7.702332 7.400911 7.110435 6.830314 6.559991 6.298944 6.046679 5.802728 5.566654 5.338038 5.116486 4.901622 4.693093 4.490561 4.293703 4.102214 3.915803 3.734190 3.557112 3.384312 3.215547 3.050583 2.889198 2.731174 2.576304 2.424388 2.275235 2.128657 1.984473 1.842510 1.702597 1.564569 1.428267 1.293532 1.160211 1.028155 0.897217 0.767251 0.638114 0.509667 0.381769 0.254284 0.127073 
0.118218 0.236571 0.355193 0.474218 0.593782 0.714020 0.835071 0.957074 1.080172 1.204507 1.330228 1.457483 1.586426 1.717214 1.850008 1.984975 2.122283 2.262112 2.404641 2.550061 2.698567 2.850362 3.005657 3.164674 3.327641 3.494799 3.666397 3.842699 4.023979 4.210526 4.402645 4.600651 4.804882 5.015689 5.233446 5.458544 5.691400 5.932452 6.182163 6.441027 6.709564 6.988327 7.277905 7.578921 7.892040 8.217972 8.557472 8.911348 9.280462 9.665739 10.068171 10.488822 10.928839 11.389454 11.871999 12.377918 12.908772 13.466257 14.052217 14.668667 15.317797 16.002010 16.723932 17.486431 18.292631 19.145922 20.049942 21.008511 22.025507 23.104599 24.248745 25.459290 26.734463 28.066883 29.439999 30.823780 32.171841 33.425461 34.531631 35.469929 36.247456 36.884903 37.406273 37.833813 38.186226 38.478546 38.722618 38.927708 39.101051 39.248352 39.374119 39.481956 39.574772 39.654922 39.724327 39.784588 39.837025 39.882736 39.922661 39.957577 39.988159 40.014969 40.038502 40.059170 40.077335 40.093311 40.107368 40.119743 40.130630 40.140221 40.148659 40.156086 40.162617 40.168358 40.173389 40.177795 40.181648 40.185005 40.187916 40.190426 40.192574 40.194389 40.195904 40.197140 40.198112 40.198837 40.199329 40.199593 40.199627 40.199436 40.199017 40.198364 40.197464 40.196304 40.194866 40.193130 40.191067 40.188644 40.185825 40.182564 40.178806 40.174500 40.169579 40.163963 40.157558 40.150265 40.141972 40.132538 40.121819 40.109631 40.095772 40.080009 40.062073 40.041660 40.018410 39.991905 39.961662 39.927116 39.887604 39.842346 39.790413 39.730721 39.661945 39.582512 39.490501 39.383564 39.258827 39.112701 38.940708 38.737179 38.494919 38.204720 37.854813 37.430252 36.912437 36.279259 35.506851 34.574657 33.475605 32.229992 30.890518 29.515553 28.151178 26.827238 25.560162 24.357258 23.220268 22.147831 21.136988 20.184078 19.285229 18.436632 17.634665 16.875946 16.157364 15.476065 14.829437 14.215094 13.630854 13.074721 12.544865 12.039604 11.557391 11.096800 10.656513 10.235313 9.832068 9.445728 9.075318 8.719927 8.378706 8.050862 7.735653 7.432383 7.140400 6.859091 6.587880 6.326225 6.073614 5.829566 5.593624 5.365359 5.144363 4.930251 4.722656 4.521231 4.325645 4.135585 3.950753 3.770862 3.595642 3.424832 3.258184 3.095462 2.936435 2.780887 2.628607 2.479393 2.333050 2.189390 2.048231 1.909399 1.772723 1.638038 1.505184 1.374004 1.244347 1.116062 0.989005 0.863031 0.738002 0.613778 0.490222 0.367200 0.244578 0.122222 
0.113391 0.226913 0.340694 0.454866 0.569558 0.684902 0.801033 0.918084 1.036194 1.155501 1.276148 1.398279 1.522044 1.647594 1.775085 1.904678 2.036540 2.170840 2.307756 2.447471 2.590174 2.736064 2.885346 3.038234 3.194951 3.355730 3.520814 3.690460 3.864934 4.044518 4.229506 4.420209 4.616953 4.820080 5.029954 5.246957 5.471493 5.703988 5.944894 6.194688 6.453877 6.722998 7.002622 7.293352 7.595833 7.910748 8.238829 8.580852 8.937645 9.310096 9.699151 10.105825 10.531202 10.976452 11.442820 11.931654 12.444401 12.982616 13.547977 14.142293 14.767504 15.425701 16.119118 16.850138 17.621267 18.435112 19.294308 20.201405 21.158657 22.167698 23.229015 24.341106 25.499283 26.694014 27.908993 29.119518 30.292631 31.391235 32.383423 33.252708 33.998238 34.629410 35.160355 35.606148 35.980812 36.296547 36.563572 36.790291 36.983551 37.148914 37.290916 37.413254 37.518955 37.610535 37.690063 37.759277 37.819622 37.872322 37.918415 37.958786 37.994175 38.025230 38.052513 38.076492 38.097580 38.116135 38.132473 38.146858 38.159523 38.170677 38.180500 38.189140 38.196747 38.203430 38.209290 38.214424 38.218918 38.222828 38.226219 38.229149 38.231651 38.233768 38.235535 38.236973 38.238106 38.238953 38.239529 38.239834 38.239876 38.239655 38.239166 38.238403 38.237358 38.236008 38.234333 38.232307 38.229904 38.227081 38.223797 38.219994 38.215622 38.210609 38.204872 38.198334 38.190880 38.182392 38.172741 38.161770 38.149300 38.135132 38.119026 38.100716 38.079899 38.056217 38.029263 37.998562 37.963562 37.923630 37.878014 37.825836 37.766075 37.697517 37.618713 37.527950 37.423161 37.301857 37.161026 36.996990 36.805244 36.580261 36.315235 36.001816 35.629841 35.187187 34.659912 34.033028 33.292492 32.428947 31.443254 30.351788 29.186260 27.983545 26.776384 25.589321 24.438540 23.333500 22.278841 21.276031 20.324579 19.422842 18.568562 17.759195 16.992115 16.264723 15.574519 14.919132 14.296341 13.704066 13.140377 12.603483 12.091718 11.603539 11.137513 10.692310 10.266693 9.859512 9.469694 9.096241 8.738219 8.394757 8.065039 7.748299 7.443823 7.150939 6.869014 6.597456 6.335706 6.083237 5.839552 5.604183 5.376688 5.156647 4.943665 4.737364 4.537390 4.343404 4.155085 3.972128 3.794242 3.621149 3.452585 3.288297 3.128045 2.971596 2.818730 2.669234 2.522904 2.379544 2.238965 2.100983 1.965424 1.832117 1.700897 1.571604 1.444083 1.318183 1.193754 1.070655 0.948742 0.827879 0.707928 0.588757 0.470232 0.352223 0.234600 0.117235 
0.108438 0.217001 0.325814 0.435003 0.544694 0.655014 0.766091 0.878055 0.991040 1.105179 1.220609 1.337470 1.455906 1.576063 1.698093 1.822150 1.948394 2.076992 2.208112 2.341934 2.478641 2.618423 2.761480 2.908018 3.058253 3.212412 3.370731 3.533456 3.700847 3.873176 4.050729 4.233806 4.422722 4.617812 4.819427 5.027935 5.243730 5.467222 5.698849 5.939074 6.188384 6.447300 6.716370 6.996178 7.287341 7.590518 7.906408 8.235755 8.579348 8.938030 9.312700 9.704316 10.113895 10.542530 10.991381 11.461685 11.954768 12.472038 13.014997 13.585235 14.184437 14.814378 15.476909 16.173935 16.907383 17.679138 18.490955 19.344311 20.240171 21.178675 22.158651 23.176960 24.227657 25.300993 26.382523 27.452732 28.487980 29.463463 30.358131 31.159267 31.863373 32.474136 32.999577 33.449581 33.834297 34.163223 34.444794 34.686295 34.893898 35.072792 35.227322 35.361115 35.477203 35.578140 35.666058 35.742767 35.809799 35.868446 35.919827 35.964890 36.004440 36.039192 36.069744 36.096619 36.120274 36.141098 36.159443 36.175606 36.189842 36.202385 36.213428 36.223152 36.231712 36.239231 36.245831 36.251614 36.256672 36.261078 36.264900 36.268200 36.271019 36.273411 36.275398 36.277023 36.278301 36.279259 36.279907 36.280247 36.280296 36.280048 36.279503 36.278641 36.277462 36.275940 36.274055 36.271774 36.269066 36.265888 36.262192 36.257908 36.252983 36.247341 36.240887 36.233524 36.225136 36.215591 36.204742 36.192406 36.178391 36.162472 36.144386 36.123840 36.100494 36.073952 36.043770 36.009422 35.970306 35.925728 35.874882 35.816814 35.750439 35.674454 35.587341 35.487312 35.372231 35.239574 35.086327 34.908875 34.702911 34.463276 34.183830 33.857342 33.475418 33.028618 32.506859 31.900303 31.200981 30.405220 29.516499 28.547447 27.518990 26.455765 25.381268 24.314873 23.270927 22.259100 21.285292 20.352598 19.462168 18.613855 17.806681 17.039173 16.309574 15.616007 14.956549 14.329300 13.732422 13.164148 12.622808 12.106819 11.614693 11.145033 10.696529 10.267958 9.858168 9.466084 9.090700 8.731073 8.386320 8.055610 7.738165 7.433254 7.140191 6.858332 6.587068 6.325828 6.074072 5.831293 5.597010 5.370771 5.152147 4.940733 4.736145 4.538019 4.346010 4.159791 3.979050 3.803492 3.632834 3.466808 3.305157 3.147638 2.994016 2.844068 2.697578 2.554343 2.414163 2.276850 2.142220 2.010097 1.880311 1.752697 1.627097 1.503356 1.381322 1.260852 1.141801 1.024031 0.907405 0.791791 0.677057 0.563073 0.449713 0.336850 0.224360 0.112117 
